timestamp,given_number,upper_bound,estimation,estimation_rt,stimulus_ts_on,stimulus_ts_off,size_control,post_mean_a,post_mean_b,post_mean_lam,post_mean_sigma,post_sd_a,post_sd_b,post_sd_lam,post_sd_sigma,Participant ID,Birthdate,Gender
2025-08-07 21:42:18,500,500,448.5,1.0821092128753662,1754570537.7932317,1754570538.875341,1,0.7500104904174805,49.99997329711914,0.49999985098838806,50.500057220458984,0.15811392664909363,31.622798919677734,0.3027651906013489,31.306556701660156,222,2020-02-02,남성
2025-08-07 21:42:22,205,500,408.0,1.7317085266113281,1754570540.7426062,1754570542.4743147,1,0.7920263409614563,50.589027404785156,0.4999999403953552,41.56929397583008,0.10511685162782669,33.78400421142578,0.30276501178741455,33.0291748046875,222,2020-02-02,남성
2025-08-07 21:42:25,80,500,312.0,1.393026351928711,1754570544.3187351,1754570545.7117615,1,0.8223931789398193,56.96950912475586,0.7699580192565918,56.97896194458008,0.10311087965965271,30.788036346435547,0.22447802126407623,26.620634078979492,222,2020-02-02,남성
2025-08-07 21:42:28,80,500,204.5,1.0361411571502686,1754570547.5795324,1754570548.6156735,0,0.8250489234924316,54.87997817993164,0.8289547562599182,47.407020568847656,0.09491921961307526,31.015409469604492,0.16205987334251404,24.57081413269043,222,2020-02-02,남성
2025-08-07 21:42:32,85,500,146.5,1.860975980758667,1754570550.503893,1754570552.3648689,1,0.8156536221504211,54.41297912597656,0.6848291158676147,69.70884704589844,0.11322415620088577,31.040569305419922,0.20034928619861603,18.579980850219727,222,2020-02-02,남성
2025-08-07 21:42:35,500,500,494.5,1.337637186050415,1754570554.3066385,1754570555.6442757,1,0.8030263781547546,53.86259841918945,0.5634453296661377,79.331298828125,0.12343543767929077,31.043182373046875,0.22178101539611816,15.149500846862793,222,2020-02-02,남성
2025-08-07 21:42:38,85,500,377.0,1.3344130516052246,1754570557.4835832,1754570558.8179963,0,0.8350040316581726,53.55567932128906,0.5325824618339539,76.83888244628906,0.1054236888885498,31.01417350769043,0.2072901427745819,15.61235237121582,222,2020-02-02,남성
2025-08-07 21:42:42,80,500,136.0,1.5838537216186523,1754570560.720661,1754570562.3045146,0,0.8329285383224487,54.66167068481445,0.6408143639564514,81.16476440429688,0.1059778556227684,30.943166732788086,0.19300490617752075,13.88902473449707,222,2020-02-02,남성
2025-08-07 21:42:45,500,500,498.0,1.549846887588501,1754570564.3612788,1754570565.9111257,0,0.8291165828704834,54.159934997558594,0.5550436973571777,84.81033325195312,0.1100456714630127,30.99070930480957,0.20009684562683105,12.386792182922363,222,2020-02-02,남성
2025-08-07 21:42:49,85,500,118.5,1.430631399154663,1754570567.8785477,1754570569.309179,1,0.8481088280677795,53.89609909057617,0.5358287692070007,83.01783752441406,0.09822332859039307,30.939050674438477,0.18943087756633759,12.835061073303223,222,2020-02-02,남성
2025-08-07 21:42:53,90,500,94.5,1.795184850692749,1754570571.216392,1754570573.011577,1,0.8470038771629333,53.794921875,0.4568866491317749,85.5790786743164,0.10008876025676727,30.913311004638672,0.18687868118286133,11.7683687210083,222,2020-02-02,남성
2025-08-07 21:42:56,500,500,498.0,1.3453116416931152,1754570574.920622,1754570576.2659338,0,0.8456931114196777,53.68244552612305,0.3828009068965912,87.97714233398438,0.10171767324209213,30.836427688598633,0.18100576102733612,10.691520690917969,222,2020-02-02,남성
2025-08-07 21:43:00,95,500,139.5,1.783205270767212,1754570578.2329004,1754570580.0161057,0,0.857985258102417,53.509178161621094,0.37086406350135803,86.58291625976562,0.09311714768409729,30.787389755249023,0.17176567018032074,11.102709770202637,222,2020-02-02,남성
2025-08-07 21:43:04,100,500,145.5,2.509124994277954,1754570581.9764564,1754570584.4855814,1,0.8581582307815552,53.37804412841797,0.33259469270706177,86.37043762207031,0.09306973963975906,30.728759765625,0.16369275748729706,11.039196968078613,222,2020-02-02,남성
2025-08-07 21:43:07,500,500,498.5,1.3067376613616943,1754570586.4664009,1754570587.7731385,0,0.858212411403656,53.24068832397461,0.30290094017982483,85.87421417236328,0.0929216518998146,30.665212631225586,0.15652742981910706,11.065328598022461,222,2020-02-02,남성
2025-08-07 21:43:11,105,500,130.5,1.5052626132965088,1754570589.7057006,1754570591.2109632,1,0.8662577867507935,53.046817779541016,0.29607000946998596,84.36123657226562,0.08701755106449127,30.645729064941406,0.15049290657043457,11.360723495483398,222,2020-02-02,남성
2025-08-07 21:43:14,110,500,85.0,1.1264135837554932,1754570593.1955092,1754570594.3219228,0,0.8659178018569946,52.83185577392578,0.26627275347709656,84.27543640136719,0.08711279928684235,30.539039611816406,0.14417195320129395,11.234994888305664,222,2020-02-02,남성
2025-08-07 21:43:17,500,500,472.0,1.372323989868164,1754570596.347971,1754570597.720295,0,0.864535927772522,52.1890983581543,0.22965218126773834,85.91236877441406,0.08812110871076584,30.29142951965332,0.13746961951255798,10.66993236541748,222,2020-02-02,남성
2025-08-07 21:43:20,115,500,357.0,1.061185598373413,1754570599.68974,1754570600.7509255,1,0.8626595735549927,51.674537658691406,0.231496661901474,84.6327133178711,0.08534596115350723,30.444936752319336,0.13547271490097046,10.87631893157959,222,2020-02-02,남성
2025-08-07 21:43:25,500,500,493.5,2.5522358417510986,1754570602.7195764,1754570605.2718122,0,0.8622568249702454,52.53831100463867,0.2740509510040283,87.54563903808594,0.08618960529565811,30.708179473876953,0.1419430673122406,9.982904434204102,222,2020-02-02,남성
