timestamp,given_number,upper_bound,estimation,estimation_rt,stimulus_ts_on,stimulus_ts_off,size_control,Participant ID,Birthdate,Gender
2025-08-13 13:05:50,405,500,366.0,2.9617106914520264,1755057948.0004609,1755057950.9621716,0,25081313,2004-04-14,여성
2025-08-13 13:05:54,155,500,109.5,2.2513058185577393,1755057951.826849,1755057954.0781548,0,25081313,2004-04-14,여성
2025-08-13 13:05:57,305,500,391.0,2.9290974140167236,1755057954.7656078,1755057957.6947052,1,25081313,2004-04-14,여성
2025-08-13 13:06:01,55,500,25.0,1.5579736232757568,1755057959.6717336,1755057961.2297072,0,25081313,2004-04-14,여성
2025-08-13 13:06:04,80,500,42.0,2.722012519836426,1755057961.8727818,1755057964.5947943,0,25081313,2004-04-14,여성
2025-08-13 13:06:08,105,500,39.0,3.1334142684936523,1755057964.9603794,1755057968.0937936,1,25081313,2004-04-14,여성
2025-08-13 13:06:10,380,500,369.0,2.0449306964874268,1755057968.5661564,1755057970.611087,1,25081313,2004-04-14,여성
2025-08-13 13:06:13,480,500,394.5,2.4188547134399414,1755057971.0088563,1755057973.427711,0,25081313,2004-04-14,여성
2025-08-13 13:06:15,430,500,352.5,1.6291122436523438,1755057973.8566473,1755057975.4857595,0,25081313,2004-04-14,여성
2025-08-13 13:06:18,5,500,4.0,2.5119247436523438,1755057975.9817874,1755057978.4937122,1,25081313,2004-04-14,여성
2025-08-13 13:06:21,280,500,156.5,2.4144396781921387,1755057979.029541,1755057981.4439807,0,25081313,2004-04-14,여성
2025-08-13 13:06:23,205,500,101.0,1.849015235900879,1755057981.820053,1755057983.6690683,0,25081313,2004-04-14,여성
2025-08-13 13:06:26,130,500,52.0,2.952157735824585,1755057984.04105,1755057986.9932077,1,25081313,2004-04-14,여성
2025-08-13 13:06:29,455,500,453.0,1.9332771301269531,1755057987.3362029,1755057989.26948,0,25081313,2004-04-14,여성
2025-08-13 13:06:33,30,500,23.5,4.089521408081055,1755057989.6874764,1755057993.7769978,1,25081313,2004-04-14,여성
2025-08-13 13:06:37,180,500,64.5,2.7587802410125732,1755057994.2677984,1755057997.0265787,0,25081313,2004-04-14,여성
2025-08-13 13:06:39,230,500,91.0,2.3441758155822754,1755057997.5322845,1755057999.8764603,1,25081313,2004-04-14,여성
2025-08-13 13:06:43,330,500,156.0,2.796293258666992,1755058000.2627552,1755058003.0590484,1,25081313,2004-04-14,여성
2025-08-13 13:06:46,355,500,301.5,3.5592188835144043,1755058003.3499851,1755058006.909204,1,25081313,2004-04-14,여성
2025-08-13 13:06:50,255,500,217.0,2.8868589401245117,1755058007.18904,1755058010.075899,1,25081313,2004-04-14,여성
