timestamp,given_number,upper_bound,estimation,estimation_rt,stimulus_ts_on,stimulus_ts_off,size_control,Participant ID,Birthdate,Gender
2025-08-13 09:57:30,330,500,245.5,2.3055062294006348,1755046648.1230106,1755046650.4285169,1,25081310,2004-06-26,남성
2025-08-13 09:57:33,155,500,85.0,1.4503836631774902,1755046651.5817425,1755046653.0321262,0,25081310,2004-06-26,남성
2025-08-13 09:57:35,455,500,186.0,1.8829457759857178,1755046653.6445074,1755046655.5274532,0,25081310,2004-06-26,남성
2025-08-13 09:57:38,280,500,182.5,2.051013708114624,1755046656.393659,1755046658.4446728,0,25081310,2004-06-26,남성
2025-08-13 09:57:40,405,500,360.0,1.3727169036865234,1755046659.0354373,1755046660.4081542,1,25081310,2004-06-26,남성
2025-08-13 09:57:42,255,500,303.5,1.6867270469665527,1755046660.9772708,1755046662.663998,1,25081310,2004-06-26,남성
2025-08-13 09:57:44,205,500,105.0,1.7195460796356201,1755046663.1681857,1755046664.8877318,0,25081310,2004-06-26,남성
2025-08-13 09:57:47,30,500,15.5,1.7250289916992188,1755046665.4906862,1755046667.2157152,1,25081310,2004-06-26,남성
2025-08-13 09:57:49,230,500,218.5,1.5675170421600342,1755046667.776805,1755046669.344322,1,25081310,2004-06-26,남성
2025-08-13 09:57:51,55,500,11.5,1.4696650505065918,1755046669.8344572,1755046671.3041222,0,25081310,2004-06-26,남성
2025-08-13 09:57:53,480,500,348.5,1.3871665000915527,1755046671.8519902,1755046673.2391567,1,25081310,2004-06-26,남성
2025-08-13 09:57:55,5,500,1.0,1.500988245010376,1755046674.0185676,1755046675.5195558,1,25081310,2004-06-26,남성
2025-08-13 09:57:58,380,500,187.5,2.2204487323760986,1755046676.1231472,1755046678.343596,1,25081310,2004-06-26,남성
2025-08-13 09:58:00,130,500,77.0,1.3629505634307861,1755046678.7644935,1755046680.127444,0,25081310,2004-06-26,남성
2025-08-13 09:58:02,80,500,37.0,1.6271576881408691,1755046680.5248122,1755046682.15197,0,25081310,2004-06-26,남성
2025-08-13 09:58:03,430,500,348.0,1.388270616531372,1755046682.5072286,1755046683.8954992,0,25081310,2004-06-26,남성
2025-08-13 09:58:05,105,500,66.0,1.3560996055603027,1755046684.2201352,1755046685.5762348,1,25081310,2004-06-26,남성
2025-08-13 09:58:07,305,500,191.5,1.741469144821167,1755046685.9939067,1755046687.735376,0,25081310,2004-06-26,남성
2025-08-13 09:58:09,180,500,78.0,1.3769598007202148,1755046688.29508,1755046689.6720397,0,25081310,2004-06-26,남성
2025-08-13 09:58:11,355,500,285.0,1.4705541133880615,1755046690.0097504,1755046691.4803045,1,25081310,2004-06-26,남성
