timestamp,given_number,upper_bound,estimation,estimation_rt,stimulus_ts_on,stimulus_ts_off,size_control,Participant ID,Birthdate,Gender
2025-08-13 14:05:56,155,500,198.0,1.7287888526916504,1755061554.9071019,1755061556.6358907,1,25081314,2001-07-21,남성
2025-08-13 14:05:58,330,500,390.5,1.6463863849639893,1755061556.918379,1755061558.5647655,0,25081314,2001-07-21,남성
2025-08-13 14:05:59,5,500,17.5,0.974815845489502,1755061558.805898,1755061559.7807138,1,25081314,2001-07-21,남성
2025-08-13 14:06:01,455,500,463.5,1.0921070575714111,1755061560.048227,1755061561.1403341,0,25081314,2001-07-21,남성
2025-08-13 14:06:02,480,500,475.0,1.3004662990570068,1755061561.3604157,1755061562.660882,0,25081314,2001-07-21,남성
2025-08-13 14:06:03,255,500,428.5,0.9907336235046387,1755061562.9499576,1755061563.9406912,1,25081314,2001-07-21,남성
2025-08-13 14:06:05,305,500,295.0,1.3099992275238037,1755061564.2786834,1755061565.5886827,0,25081314,2001-07-21,남성
2025-08-13 14:06:07,180,500,222.0,1.1212875843048096,1755061565.8995361,1755061567.0208237,0,25081314,2001-07-21,남성
2025-08-13 14:06:08,405,500,429.5,1.4761929512023926,1755061567.3526652,1755061568.8288581,0,25081314,2001-07-21,남성
2025-08-13 14:06:10,230,500,366.5,1.0392088890075684,1755061569.1167822,1755061570.155991,1,25081314,2001-07-21,남성
2025-08-13 14:06:11,55,500,181.5,1.4529037475585938,1755061570.503874,1755061571.9567778,0,25081314,2001-07-21,남성
2025-08-13 14:06:14,30,500,131.5,2.145958185195923,1755061572.310966,1755061574.4569242,1,25081314,2001-07-21,남성
2025-08-13 14:06:16,280,500,338.5,1.3760645389556885,1755061574.9480193,1755061576.3240838,1,25081314,2001-07-21,남성
2025-08-13 14:06:18,430,500,413.0,1.4447360038757324,1755061576.6560867,1755061578.1008227,0,25081314,2001-07-21,남성
2025-08-13 14:06:21,205,500,185.0,2.584156036376953,1755061578.588803,1755061581.172959,0,25081314,2001-07-21,남성
2025-08-13 14:06:23,130,500,215.5,1.8189046382904053,1755061581.5931315,1755061583.4120362,1,25081314,2001-07-21,남성
2025-08-13 14:06:24,80,500,122.5,1.2210800647735596,1755061583.7429621,1755061584.9640422,0,25081314,2001-07-21,남성
2025-08-13 14:06:26,355,500,379.0,1.5436716079711914,1755061585.3090444,1755061586.852716,1,25081314,2001-07-21,남성
2025-08-13 14:06:30,105,500,304.5,3.2880330085754395,1755061587.1677988,1755061590.4558318,1,25081314,2001-07-21,남성
2025-08-13 14:06:31,380,500,408.5,1.2555100917816162,1755061590.7093527,1755061591.9648628,1,25081314,2001-07-21,남성
