timestamp,given_number,upper_bound,estimation,estimation_rt,stimulus_ts_on,stimulus_ts_off,size_control,Participant ID,Birthdate,Gender
2025-08-13 11:09:42,330,500,415.5,3.4335885047912598,1755050979.2099268,1755050982.6435153,1,25081311,2004-06-09,여성
2025-08-13 11:09:46,30,500,175.0,3.2203218936920166,1755050983.105275,1755050986.3255968,1,25081311,2004-06-09,여성
2025-08-13 11:09:49,305,500,250.0,3.1724164485931396,1755050986.7204027,1755050989.8928192,1,25081311,2004-06-09,여성
2025-08-13 11:09:55,180,500,245.0,5.24745774269104,1755050990.4451208,1755050995.6925786,1,25081311,2004-06-09,여성
2025-08-13 11:10:00,405,500,423.5,3.554474115371704,1755050996.5206861,1755051000.0751603,0,25081311,2004-06-09,여성
2025-08-13 11:10:03,230,500,74.5,3.107816696166992,1755051000.550228,1755051003.6580448,0,25081311,2004-06-09,여성
2025-08-13 11:10:08,280,500,175.5,3.835203170776367,1755051004.6563299,1755051008.491533,0,25081311,2004-06-09,여성
2025-08-13 11:10:12,80,500,130.0,3.3442015647888184,1755051009.130225,1755051012.4744265,0,25081311,2004-06-09,여성
2025-08-13 11:10:16,55,500,73.0,3.3437612056732178,1755051013.4974306,1755051016.8411918,0,25081311,2004-06-09,여성
2025-08-13 11:10:20,380,500,426.0,3.4162397384643555,1755051017.2912564,1755051020.7074962,1,25081311,2004-06-09,여성
2025-08-13 11:10:24,105,500,122.5,3.42134428024292,1755051021.4033415,1755051024.8246858,0,25081311,2004-06-09,여성
2025-08-13 11:10:28,155,500,173.5,3.386500120162964,1755051025.4042773,1755051028.7907774,1,25081311,2004-06-09,여성
2025-08-13 11:10:31,205,500,174.0,2.5199437141418457,1755051029.2537618,1755051031.7737055,1,25081311,2004-06-09,여성
2025-08-13 11:10:35,355,500,174.0,2.9170024394989014,1755051032.2238357,1755051035.1408381,1,25081311,2004-06-09,여성
2025-08-13 11:10:39,455,500,497.5,4.126332998275757,1755051035.697817,1755051039.82415,1,25081311,2004-06-09,여성
2025-08-13 11:10:43,130,500,77.5,2.870687961578369,1755051040.819884,1755051043.690572,0,25081311,2004-06-09,여성
2025-08-13 11:10:48,430,500,423.0,3.9555134773254395,1755051044.6009204,1755051048.556434,0,25081311,2004-06-09,여성
2025-08-13 11:10:55,5,500,145.0,5.7283618450164795,1755051049.544369,1755051055.2727308,1,25081311,2004-06-09,여성
2025-08-13 11:11:00,480,500,327.5,4.653329610824585,1755051055.753847,1755051060.4071765,0,25081311,2004-06-09,여성
2025-08-13 11:11:05,255,500,175.0,2.8996267318725586,1755051062.8231728,1755051065.7227995,0,25081311,2004-06-09,여성
