timestamp,given_number,upper_bound,estimation,estimation_rt,stimulus_ts_on,stimulus_ts_off,size_control,Participant ID,Birthdate,Gender
2025-08-12 13:54:52,330,500,397.5,1.5491340160369873,1754974490.8736303,1754974492.4227643,1,25081215,2003-02-15,여성
2025-08-12 13:54:56,405,500,395.5,3.3389596939086914,1754974492.8330033,1754974496.171963,1,25081215,2003-02-15,여성
2025-08-12 13:54:58,380,500,472.5,2.1194474697113037,1754974496.535894,1754974498.6553414,1,25081215,2003-02-15,여성
2025-08-12 13:55:00,105,500,111.0,1.5398333072662354,1754974499.082311,1754974500.6221442,0,25081215,2003-02-15,여성
2025-08-12 13:55:03,430,500,414.0,2.7497470378875732,1754974501.121585,1754974503.871332,1,25081215,2003-02-15,여성
2025-08-12 13:55:06,155,500,143.0,1.875314474105835,1754974504.2113035,1754974506.086618,0,25081215,2003-02-15,여성
2025-08-12 13:55:07,80,500,108.0,1.3089721202850342,1754974506.4656188,1754974507.774591,0,25081215,2003-02-15,여성
2025-08-12 13:55:10,355,500,477.0,2.0614585876464844,1754974508.1436148,1754974510.2050734,1,25081215,2003-02-15,여성
2025-08-12 13:55:12,255,500,323.5,2.345709800720215,1754974510.5587687,1754974512.9044785,0,25081215,2003-02-15,여성
2025-08-12 13:55:14,455,500,356.0,1.4147450923919678,1754974513.359869,1754974514.774614,0,25081215,2003-02-15,여성
2025-08-12 13:55:17,480,500,376.0,2.037986993789673,1754974515.2496047,1754974517.2875917,0,25081215,2003-02-15,여성
2025-08-12 13:55:21,30,500,249.0,3.8358025550842285,1754974517.567997,1754974521.4037995,1,25081215,2003-02-15,여성
2025-08-12 13:55:23,305,500,358.0,2.2571098804473877,1754974521.680743,1754974523.9378529,1,25081215,2003-02-15,여성
2025-08-12 13:55:26,205,500,264.0,2.153069257736206,1754974524.300746,1754974526.4538152,0,25081215,2003-02-15,여성
2025-08-12 13:55:29,5,500,17.5,2.2056593894958496,1754974526.832004,1754974529.0376635,0,25081215,2003-02-15,여성
2025-08-12 13:55:32,280,500,330.5,3.0926666259765625,1754974529.4779613,1754974532.570628,1,25081215,2003-02-15,여성
2025-08-12 13:55:36,180,500,200.5,3.5606348514556885,1754974532.8765495,1754974536.4371843,0,25081215,2003-02-15,여성
2025-08-12 13:55:39,230,500,169.0,2.9149911403656006,1754974536.8219957,1754974539.7369869,0,25081215,2003-02-15,여성
2025-08-12 13:55:42,55,500,209.0,2.4192583560943604,1754974540.0007858,1754974542.4200442,1,25081215,2003-02-15,여성
2025-08-12 13:55:45,130,500,292.5,2.275543689727783,1754974542.9948332,1754974545.270377,1,25081215,2003-02-15,여성
