timestamp,given_number,upper_bound,estimation,estimation_rt,stimulus_ts_on,stimulus_ts_off,size_control,Participant ID,Birthdate,Gender
2025-08-11 11:08:20,305,500,250.5,2.659778594970703,1754878098.0581455,1754878100.717924,0,25081111,2006-01-28,여성
2025-08-11 11:08:23,55,500,81.5,1.9016196727752686,1754878101.1619895,1754878103.0636091,0,25081111,2006-01-28,여성
2025-08-11 11:08:25,5,500,13.0,1.9440124034881592,1754878103.8635733,1754878105.8075857,1,25081111,2006-01-28,여성
2025-08-11 11:08:30,355,500,411.0,3.5312230587005615,1754878106.5200982,1754878110.0513213,1,25081111,2006-01-28,여성
2025-08-11 11:08:32,405,500,449.0,1.6141753196716309,1754878110.4897232,1754878112.1038985,0,25081111,2006-01-28,여성
2025-08-11 11:08:34,380,500,434.5,1.6710004806518555,1754878112.6249382,1754878114.2959387,1,25081111,2006-01-28,여성
2025-08-11 11:08:37,130,500,207.5,2.379887104034424,1754878114.8039386,1754878117.1838257,0,25081111,2006-01-28,여성
2025-08-11 11:08:40,455,500,484.0,2.7307541370391846,1754878117.5699294,1754878120.3006835,0,25081111,2006-01-28,여성
2025-08-11 11:08:43,80,500,161.0,2.6459434032440186,1754878120.7548149,1754878123.4007583,0,25081111,2006-01-28,여성
2025-08-11 11:08:46,30,500,144.5,2.5549490451812744,1754878123.7288465,1754878126.2837956,1,25081111,2006-01-28,여성
2025-08-11 11:08:48,480,500,453.0,2.2364258766174316,1754878126.5632124,1754878128.7996383,0,25081111,2006-01-28,여성
2025-08-11 11:08:52,430,500,446.5,2.9126765727996826,1754878129.5536835,1754878132.46636,1,25081111,2006-01-28,여성
2025-08-11 11:08:54,255,500,416.0,1.679758071899414,1754878132.7601519,1754878134.43991,0,25081111,2006-01-28,여성
2025-08-11 11:08:56,280,500,438.0,1.7515757083892822,1754878134.815812,1754878136.5673878,1,25081111,2006-01-28,여성
2025-08-11 11:08:58,155,500,390.5,1.9073212146759033,1754878136.8843904,1754878138.7917116,1,25081111,2006-01-28,여성
2025-08-11 11:09:00,205,500,414.5,1.618032693862915,1754878139.1577876,1754878140.7758203,1,25081111,2006-01-28,여성
2025-08-11 11:09:02,230,500,412.5,1.6567554473876953,1754878141.1268203,1754878142.7835758,0,25081111,2006-01-28,여성
2025-08-11 11:09:05,180,500,413.5,2.479006052017212,1754878143.2368762,1754878145.7158823,1,25081111,2006-01-28,여성
2025-08-11 11:09:08,105,500,169.0,1.9325368404388428,1754878146.3227623,1754878148.255299,0,25081111,2006-01-28,여성
2025-08-11 11:09:11,330,500,344.0,2.39581036567688,1754878148.753286,1754878151.1490963,1,25081111,2006-01-28,여성
