timestamp,given_number,upper_bound,estimation,estimation_rt,stimulus_ts_on,stimulus_ts_off,size_control,post_mean_a,post_mean_b,post_mean_lam,post_mean_sigma,post_sd_a,post_sd_b,post_sd_lam,post_sd_sigma,Participant ID,Birthdate,Gender
2025-08-12 14:08:57,500,500,492.5,2.5564346313476562,1754975334.5460813,1754975337.102516,1,0.7500104904174805,49.99997329711914,0.49999985098838806,50.500057220458984,0.15811392664909363,31.622798919677734,0.3027651906013489,31.306556701660156,25081214,2006-07-19,남성
2025-08-12 14:09:02,205,500,128.5,3.3610246181488037,1754975339.0422528,1754975342.4032774,1,0.8496862053871155,54.78333282470703,0.5000008344650269,43.65515899658203,0.09833580255508423,30.51755714416504,0.30276504158973694,32.23741912841797,25081214,2006-07-19,남성
2025-08-12 14:09:07,105,500,73.0,2.9309122562408447,1754975344.2214048,1754975347.152317,1,0.7734566330909729,41.069149017333984,0.23536032438278198,79.8004379272461,0.13234534859657288,30.36840057373047,0.22864224016666412,17.160247802734375,25081214,2006-07-19,남성
2025-08-12 14:09:10,500,500,429.5,1.7029814720153809,1754975348.9594324,1754975350.6624138,0,0.7809653878211975,32.483680725097656,0.14528855681419373,76.53677368164062,0.13158218562602997,27.975156784057617,0.16558711230754852,18.494901657104492,25081214,2006-07-19,남성
2025-08-12 14:09:15,500,500,393.0,3.245650053024292,1754975352.4400513,1754975355.6857014,1,0.794870138168335,30.62605857849121,0.1267692744731903,71.9570541381836,0.11198419332504272,27.593414306640625,0.14909756183624268,19.58556365966797,25081214,2006-07-19,남성
2025-08-12 14:09:19,100,500,93.0,2.4535319805145264,1754975357.4654555,1754975359.9189875,0,0.7783313989639282,29.936538696289062,0.12392598390579224,69.19876861572266,0.09897998720407486,27.319650650024414,0.14463137090206146,19.39261245727539,25081214,2006-07-19,남성
2025-08-12 14:09:23,500,500,488.5,1.7603106498718262,1754975361.7020934,1754975363.462404,1,0.7923294901847839,23.985698699951172,0.08688502758741379,62.317161560058594,0.0912661999464035,24.234281539916992,0.10946102440357208,19.72702407836914,25081214,2006-07-19,남성
2025-08-12 14:09:28,110,500,14.0,3.286456346511841,1754975365.2649665,1754975368.5514228,1,0.827559769153595,23.021194458007812,0.07660213112831116,61.95458984375,0.08246462792158127,23.71491241455078,0.09803047776222229,18.731191635131836,25081214,2006-07-19,남성
2025-08-12 14:09:32,500,500,341.0,2.0616960525512695,1754975370.5232441,1754975372.5849402,0,0.828071653842926,18.2716064453125,0.057909030467271805,68.01608276367188,0.08301050215959549,20.809402465820312,0.07973123341798782,17.461896896362305,25081214,2006-07-19,남성
2025-08-12 14:09:37,500,500,487.0,2.454401969909668,1754975374.930277,1754975377.384679,0,0.7867327332496643,20.774581909179688,0.07128926366567612,72.27802276611328,0.08177131414413452,22.107364654541016,0.08966571092605591,16.08033561706543,25081214,2006-07-19,남성
2025-08-12 14:09:42,500,500,480.0,3.641357660293579,1754975379.34284,1754975382.9841976,0,0.8115237355232239,19.91609001159668,0.06473507732152939,71.48188781738281,0.07589257508516312,21.58415985107422,0.08303926140069962,15.706074714660645,25081214,2006-07-19,남성
2025-08-12 14:09:47,135,500,90.0,2.7011704444885254,1754975384.9161978,1754975387.6173682,1,0.8293285369873047,18.8188533782959,0.058664143085479736,69.62313079833984,0.0702057033777237,20.86741065979004,0.07716471701860428,15.421882629394531,25081214,2006-07-19,남성
2025-08-12 14:09:52,350,500,383.0,2.8133161067962646,1754975389.5204833,1754975392.3337994,1,0.8346924185752869,15.30910587310791,0.045457515865564346,66.7260513305664,0.06538279354572296,18.265975952148438,0.06445028632879257,15.112153053283691,25081214,2006-07-19,남성
2025-08-12 14:09:58,195,500,344.5,3.906705617904663,1754975394.2263975,1754975398.1331031,1,0.8442875146865845,16.555286407470703,0.04948250949382782,67.97840118408203,0.06615182757377625,18.99327278137207,0.06700588017702103,14.532422065734863,25081214,2006-07-19,남성
2025-08-12 14:10:03,105,500,114.5,3.1814324855804443,1754975400.0350296,1754975403.2164621,0,0.8328297138214111,25.672563552856445,0.0849650427699089,79.35489654541016,0.07900872826576233,24.033641815185547,0.09151692688465118,12.851223945617676,25081214,2006-07-19,남성
2025-08-12 14:10:07,110,500,92.5,2.3785247802734375,1754975405.1209004,1754975407.4994252,0,0.8370201587677002,24.00295066833496,0.07739799469709396,77.09232330322266,0.07640857249498367,22.839599609375,0.08411691337823868,12.945609092712402,25081214,2006-07-19,남성
2025-08-12 14:10:11,500,500,493.5,1.7815639972686768,1754975409.4244683,1754975411.2060323,0,0.8427039384841919,21.335819244384766,0.0669325441122055,74.99922180175781,0.07307451963424683,21.095977783203125,0.07542052865028381,12.912603378295898,25081214,2006-07-19,남성
2025-08-12 14:10:15,135,500,115.0,2.549988269805908,1754975413.1161904,1754975415.6661787,1,0.8571577072143555,20.336532592773438,0.061786286532878876,73.54867553710938,0.06848562508821487,20.449960708618164,0.07105936110019684,12.734899520874023,25081214,2006-07-19,남성
2025-08-12 14:10:20,500,500,486.0,3.329383134841919,1754975417.6036515,1754975420.9330347,0,0.8610848784446716,18.346721649169922,0.054462410509586334,71.42407989501953,0.06557457149028778,18.994474411010742,0.06477894634008408,12.510791778564453,25081214,2006-07-19,남성
2025-08-12 14:10:26,170,500,113.0,3.3409993648529053,1754975422.8740952,1754975426.2150946,0,0.8708123564720154,17.462629318237305,0.05065606161952019,69.63863372802734,0.06149553135037422,18.350017547607422,0.061412129551172256,12.201544761657715,25081214,2006-07-19,남성
