timestamp,given_number,upper_bound,estimation,estimation_rt,stimulus_ts_on,stimulus_ts_off,size_control,Participant ID,Birthdate,Gender
2025-08-11 10:01:07,330,500,437.0,1.0526626110076904,1754874066.8675408,1754874067.9202034,1,25081110,1998-11-10,남성
2025-08-11 10:01:09,280,500,451.5,1.1119968891143799,1754874068.144874,1754874069.256871,0,25081110,1998-11-10,남성
2025-08-11 10:01:10,30,500,248.5,1.4470264911651611,1754874069.4098618,1754874070.8568883,1,25081110,1998-11-10,남성
2025-08-11 10:01:12,155,500,200.5,1.8510215282440186,1754874071.085682,1754874072.9367034,0,25081110,1998-11-10,남성
2025-08-11 10:01:14,430,500,388.5,1.0456867218017578,1754874073.2185938,1754874074.2642806,0,25081110,1998-11-10,남성
2025-08-11 10:01:15,130,500,326.0,1.0357439517974854,1754874074.484863,1754874075.520607,0,25081110,1998-11-10,남성
2025-08-11 10:01:18,205,500,364.0,2.7568655014038086,1754874075.799533,1754874078.5563984,1,25081110,1998-11-10,남성
2025-08-11 10:01:19,380,500,445.0,0.9669995307922363,1754874078.809436,1754874079.7764356,1,25081110,1998-11-10,남성
2025-08-11 10:01:21,80,500,399.5,1.0924019813537598,1754874079.995921,1754874081.0883229,1,25081110,1998-11-10,남성
2025-08-11 10:01:22,55,500,313.5,0.910754919052124,1754874081.32198,1754874082.232735,0,25081110,1998-11-10,남성
2025-08-11 10:01:23,255,500,370.0,1.328155755996704,1754874082.4957886,1754874083.8239443,0,25081110,1998-11-10,남성
2025-08-11 10:01:25,105,500,356.0,1.0378851890563965,1754874084.0349631,1754874085.0728483,1,25081110,1998-11-10,남성
2025-08-11 10:01:26,355,500,419.5,0.9993290901184082,1754874085.3215103,1754874086.3208394,0,25081110,1998-11-10,남성
2025-08-11 10:01:27,405,500,436.5,0.9020168781280518,1754874086.5539086,1754874087.4559255,1,25081110,1998-11-10,남성
2025-08-11 10:01:28,305,500,435.0,0.6699943542480469,1754874087.6586983,1754874088.3286927,1,25081110,1998-11-10,남성
2025-08-11 10:01:29,180,500,428.5,0.6589818000793457,1754874088.557849,1754874089.2168307,1,25081110,1998-11-10,남성
2025-08-11 10:01:30,480,500,472.0,1.1780226230621338,1754874089.518789,1754874090.6968117,0,25081110,1998-11-10,남성
2025-08-11 10:01:31,230,500,438.5,0.9760982990264893,1754874090.8638825,1754874091.8399808,0,25081110,1998-11-10,남성
2025-08-11 10:01:33,455,500,484.5,1.5097525119781494,1754874091.986971,1754874093.4967234,1,25081110,1998-11-10,남성
2025-08-11 10:01:35,5,500,9.0,1.424187183380127,1754874093.6167085,1754874095.0408957,0,25081110,1998-11-10,남성
